id,id,organization_id,url,type,species,age,gender,size,name,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,attributes.spayed_neutered,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.state,contact.address.postcode
17,49780608,TX1604,https://www.petfinder.com/dog/ingrid-49780608/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Ingrid,adoptable,2020-11-13T17:38:20+0000,2020-11-13T17:38:20+0000,117.4984,Pit Bull Terrier,Weimaraner,FALSE,FALSE,FALSE,Levelland,TX,79336
18,49780301,TX1604,https://www.petfinder.com/dog/toosahn-49780301/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Toosahn,adoptable,2020-11-13T17:19:25+0000,2020-11-13T17:19:25+0000,117.4984,Chihuahua,Dachshund,FALSE,FALSE,FALSE,Levelland,TX,79336
19,49780029,TX1604,https://www.petfinder.com/dog/nigel-49780029/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Nigel,adoptable,2020-11-13T16:58:51+0000,2020-11-13T16:58:51+0000,117.4984,Boxer,,FALSE,FALSE,FALSE,Levelland,TX,79336
20,49779929,TX1604,https://www.petfinder.com/dog/astro-49779929/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Astro,adoptable,2020-11-13T16:44:32+0000,2020-11-13T16:44:32+0000,117.4984,Husky,,FALSE,FALSE,FALSE,Levelland,TX,79336
21,49779652,TX1604,https://www.petfinder.com/dog/scott-49779652/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Scott,adoptable,2020-11-13T16:26:31+0000,2020-11-13T16:26:31+0000,117.4984,Labrador Retriever,Border Collie,FALSE,FALSE,FALSE,Levelland,TX,79336
62,49745397,TX1976,https://www.petfinder.com/dog/gatlin-49745397/tx/levelland/lazarus-rescue-foundation-tx1976/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Extra Large,Gatlin,adoptable,2020-11-10T03:00:22+0000,2020-11-10T03:00:22+0000,117.4984,Bloodhound,,TRUE,TRUE,TRUE,Levelland,TX,79336
63,49745258,TX1976,https://www.petfinder.com/dog/maya-49745258/tx/levelland/lazarus-rescue-foundation-tx1976/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Female,Large,Maya,adoptable,2020-11-10T02:15:32+0000,2020-11-10T02:15:32+0000,117.4984,Bloodhound,,TRUE,FALSE,TRUE,Levelland,TX,79336
79,49659703,TX1604,https://www.petfinder.com/dog/arnold-palmer-49659703/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Arnold Palmer,adoptable,2020-10-31T21:15:40+0000,2020-10-31T21:15:40+0000,117.4984,Yellow Labrador Retriever,Pit Bull Terrier,FALSE,FALSE,FALSE,Levelland,TX,79336
80,49659483,TX1604,https://www.petfinder.com/dog/mortie-49659483/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Mortie,adoptable,2020-10-31T20:57:55+0000,2020-10-31T20:57:55+0000,117.4984,Australian Cattle Dog / Blue Heeler,Husky,FALSE,FALSE,FALSE,Levelland,TX,79336
86,49611759,TX1604,https://www.petfinder.com/dog/misti-49611759/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Misti,adoptable,2020-10-27T11:42:30+0000,2020-10-27T11:42:30+0000,117.4984,Yellow Labrador Retriever,,FALSE,FALSE,FALSE,Levelland,TX,79336
87,49611746,TX1604,https://www.petfinder.com/dog/chase-49611746/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Chase,adoptable,2020-10-27T11:29:53+0000,2020-10-27T11:29:53+0000,117.4984,Terrier,,FALSE,FALSE,FALSE,Levelland,TX,79336
93,49559845,TX1604,https://www.petfinder.com/dog/kamryn-49559845/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Kamryn,adoptable,2020-10-22T17:53:44+0000,2020-10-22T17:53:44+0000,117.4984,Rottweiler,Shar-Pei,FALSE,FALSE,FALSE,Levelland,TX,79336
94,49559680,TX1604,https://www.petfinder.com/dog/julianna-49559680/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Julianna,adoptable,2020-10-22T17:35:37+0000,2020-10-22T17:35:37+0000,117.4984,Pit Bull Terrier,,FALSE,FALSE,FALSE,Levelland,TX,79336
101,49486657,TX1604,https://www.petfinder.com/dog/ozzie-49486657/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Large,Ozzie,adoptable,2020-10-16T19:28:06+0000,2020-10-16T19:28:06+0000,117.4984,Yellow Labrador Retriever,,FALSE,FALSE,FALSE,Levelland,TX,79336
104,49445299,TX1976,https://www.petfinder.com/dog/max-49445299/tx/levelland/lazarus-rescue-foundation-tx1976/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Max,adoptable,2020-10-13T18:45:20+0000,2020-10-13T18:45:20+0000,117.4984,Chiweenie,,TRUE,FALSE,TRUE,Levelland,TX,79336
144,48990421,TX1604,https://www.petfinder.com/dog/bella-48990421/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Bella,adoptable,2020-09-11T19:55:30+0000,2020-09-05T15:55:59+0000,117.4984,Mastiff,,FALSE,FALSE,FALSE,Levelland,TX,79336
148,48929766,TX1604,https://www.petfinder.com/dog/lucas-48929766/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Lucas,adoptable,2020-08-31T16:31:25+0000,2020-08-31T16:31:25+0000,117.4984,Australian Kelpie,,FALSE,FALSE,FALSE,Levelland,TX,79336
155,48779506,TX1604,https://www.petfinder.com/dog/daphne-48779506/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Daphne,adoptable,2020-08-14T19:12:10+0000,2020-08-14T19:12:10+0000,117.4984,Pit Bull Terrier,,FALSE,FALSE,FALSE,Levelland,TX,79336
156,48778769,TX1604,https://www.petfinder.com/dog/buster-48778769/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Buster,adoptable,2020-08-14T18:40:30+0000,2020-08-14T18:40:30+0000,117.4984,Pit Bull Terrier,,FALSE,FALSE,FALSE,Levelland,TX,79336
168,48533482,TX1604,https://www.petfinder.com/dog/rosie-48533482/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Rosie,adoptable,2020-07-19T08:16:52+0000,2020-07-19T08:16:52+0000,117.4984,Shepherd,Doberman Pinscher,FALSE,FALSE,FALSE,Levelland,TX,79336
266,47412023,TX1604,https://www.petfinder.com/dog/brayden-47412023/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Brayden,adoptable,2020-02-18T21:55:05+0000,2020-02-18T21:55:05+0000,117.4984,Chihuahua,,FALSE,FALSE,FALSE,Levelland,TX,79336
126,49208992,KS308,https://www.petfinder.com/dog/titus-49208992/ks/liberal/u-had-me-at-woof-shelter-rescue-ks308/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Titus,adoptable,2020-09-24T18:18:17+0000,2020-09-24T18:18:17+0000,135.6994,Great Pyrenees,,TRUE,FALSE,TRUE,Liberal ,KS,67905
127,49208131,KS308,https://www.petfinder.com/dog/wilson-49208131/ks/liberal/u-had-me-at-woof-shelter-rescue-ks308/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Wilson,adoptable,2020-09-24T17:24:42+0000,2020-09-24T17:24:42+0000,135.6994,Terrier,,TRUE,FALSE,TRUE,Liberal ,KS,67905
7,49787839,TX2287,https://www.petfinder.com/dog/angel-49787839/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Angel,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,German Shepherd Dog,,TRUE,FALSE,TRUE,Lubbock,TX,79404
8,49787830,TX2287,https://www.petfinder.com/dog/jenny-49787830/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Jenny,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,German Shepherd Dog,,TRUE,FALSE,TRUE,Lubbock,TX,79404
9,49787837,TX2287,https://www.petfinder.com/dog/wrangler-49787837/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Wrangler,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Labrador Retriever,,FALSE,FALSE,TRUE,Lubbock,TX,79404
10,49787840,TX2287,https://www.petfinder.com/dog/mel-49787840/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Mel,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
11,49787831,TX2287,https://www.petfinder.com/dog/elsa-49787831/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Elsa,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79404
12,49787829,TX2287,https://www.petfinder.com/dog/roxi-49787829/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Roxi,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Pit Bull Terrier,,FALSE,FALSE,TRUE,Lubbock,TX,79404
13,49787833,TX2287,https://www.petfinder.com/dog/flynnder-49787833/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Male,Small,Flynnder,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Chihuahua,,FALSE,FALSE,TRUE,Lubbock,TX,79404
14,49787834,TX2287,https://www.petfinder.com/dog/smith-49787834/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Smith,adoptable,2020-11-14T10:00:48+0000,2020-11-14T10:00:48+0000,115.2064,Labrador Retriever,,FALSE,FALSE,TRUE,Lubbock,TX,79404
22,49777775,TX2287,https://www.petfinder.com/dog/velvet-49777775/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Velvet,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Labrador Retriever,,TRUE,FALSE,TRUE,Lubbock,TX,79404
23,49777777,TX2287,https://www.petfinder.com/dog/boogie-49777777/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Boogie,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Shepherd,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
24,49777782,TX2287,https://www.petfinder.com/dog/bean-49777782/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Bean,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Labrador Retriever,Shepherd,FALSE,FALSE,TRUE,Lubbock,TX,79404
25,49777768,TX2287,https://www.petfinder.com/dog/hunter-49777768/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Hunter,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
26,49777773,TX2287,https://www.petfinder.com/dog/mia-49777773/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Mia,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Hound,,TRUE,FALSE,TRUE,Lubbock,TX,79404
27,49777776,TX2287,https://www.petfinder.com/dog/roscoe-49777776/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Roscoe,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79404
28,49777781,TX2287,https://www.petfinder.com/dog/vanessa-49777781/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Vanessa,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
29,49777780,TX2287,https://www.petfinder.com/dog/charlie-49777780/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Charlie,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Pit Bull Terrier,,FALSE,FALSE,TRUE,Lubbock,TX,79404
30,49777778,TX2287,https://www.petfinder.com/dog/clyde-49777778/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Clyde,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
31,49777772,TX2287,https://www.petfinder.com/dog/charles-49777772/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Charles,adoptable,2020-11-13T10:01:40+0000,2020-11-13T10:01:40+0000,115.2064,Shepherd,,FALSE,FALSE,TRUE,Lubbock,TX,79404
33,49773220,TX1696,https://www.petfinder.com/dog/daisey-mae-49773220/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Daisey Mae,adoptable,2020-11-12T20:53:47+0000,2020-11-12T20:53:47+0000,114.5243,Chihuahua,,TRUE,FALSE,TRUE,Lubbock,TX,79407
34,49768075,TX2287,https://www.petfinder.com/dog/meg-49768075/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Meg,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Shepherd,Husky,FALSE,FALSE,TRUE,Lubbock,TX,79404
35,49768092,TX2287,https://www.petfinder.com/dog/plum-49768092/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Plum,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
36,49768090,TX2287,https://www.petfinder.com/dog/butch-49768090/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Butch,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,,FALSE,FALSE,TRUE,Lubbock,TX,79404
37,49768091,TX2287,https://www.petfinder.com/dog/buster-49768091/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Buster,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Boxer,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
38,49768087,TX2287,https://www.petfinder.com/dog/moesha-49768087/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Moesha,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,Shepherd,FALSE,FALSE,TRUE,Lubbock,TX,79404
39,49768089,TX2287,https://www.petfinder.com/dog/herbie-49768089/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Herbie,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Labrador Retriever,Mixed Breed,FALSE,FALSE,TRUE,Lubbock,TX,79404
40,49768091,TX2287,https://www.petfinder.com/dog/buster-49768091/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Buster,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Boxer,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
41,49768081,TX2287,https://www.petfinder.com/dog/bobby-floppy-ears-49768081/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Bobby Floppy Ears,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Shepherd,Husky,TRUE,FALSE,TRUE,Lubbock,TX,79404
42,49768079,TX2287,https://www.petfinder.com/dog/emily-49768079/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Emily,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Labrador Retriever,,TRUE,FALSE,TRUE,Lubbock,TX,79404
43,49768092,TX2287,https://www.petfinder.com/dog/plum-49768092/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Plum,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
44,49768084,TX2287,https://www.petfinder.com/dog/bronx-49768084/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Large,Bronx,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,Labrador Retriever,TRUE,FALSE,TRUE,Lubbock,TX,79404
45,49768086,TX2287,https://www.petfinder.com/dog/risky-49768086/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Risky,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Chihuahua,,FALSE,FALSE,TRUE,Lubbock,TX,79404
46,49768075,TX2287,https://www.petfinder.com/dog/meg-49768075/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Meg,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Shepherd,Husky,FALSE,FALSE,TRUE,Lubbock,TX,79404
47,49768078,TX2287,https://www.petfinder.com/dog/sundance-49768078/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Sundance,adoptable,2020-11-12T10:02:19+0000,2020-11-12T10:02:19+0000,115.2064,Pit Bull Terrier,,FALSE,FALSE,TRUE,Lubbock,TX,79404
48,49763854,TX1696,https://www.petfinder.com/dog/dolly-49763854/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Dolly,adoptable,2020-11-11T21:30:12+0000,2020-11-11T21:30:12+0000,114.5243,Terrier,Chihuahua,FALSE,FALSE,TRUE,Lubbock,TX,79407
52,49758283,TX2287,https://www.petfinder.com/dog/ike-49758283/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Ike,adoptable,2020-11-11T10:01:17+0000,2020-11-11T10:01:17+0000,115.2064,Boxer,Mixed Breed,TRUE,FALSE,TRUE,Lubbock,TX,79404
53,49758282,TX2287,https://www.petfinder.com/dog/maxwell-49758282/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Maxwell,adoptable,2020-11-11T10:01:17+0000,2020-11-11T10:01:17+0000,115.2064,Pit Bull Terrier,Mixed Breed,FALSE,FALSE,TRUE,Lubbock,TX,79404
57,49746870,TX2287,https://www.petfinder.com/dog/stanley-49746870/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Stanley,adoptable,2020-11-10T10:01:50+0000,2020-11-10T10:01:50+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
58,49746865,TX2287,https://www.petfinder.com/dog/doris-49746865/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Doris,adoptable,2020-11-10T10:01:49+0000,2020-11-10T10:01:49+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
59,49746869,TX2287,https://www.petfinder.com/dog/sadie-49746869/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Sadie,adoptable,2020-11-10T10:01:49+0000,2020-11-10T10:01:49+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
60,49746869,TX2287,https://www.petfinder.com/dog/sadie-49746869/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Sadie,adoptable,2020-11-10T10:01:49+0000,2020-11-10T10:01:49+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
61,49746866,TX2287,https://www.petfinder.com/dog/bluto-49746866/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Bluto,adoptable,2020-11-10T10:01:49+0000,2020-11-10T10:01:49+0000,115.2064,Pit Bull Terrier,,TRUE,FALSE,TRUE,Lubbock,TX,79404
70,49721957,TX2287,https://www.petfinder.com/dog/meredith-49721957/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,Meredith,adoptable,2020-11-07T10:00:36+0000,2020-11-07T10:00:36+0000,115.2064,Shepherd,,TRUE,FALSE,TRUE,Lubbock,TX,79404
71,49703891,TX1696,https://www.petfinder.com/dog/exo-49703891/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Exo,adoptable,2020-11-05T17:39:19+0000,2020-11-05T17:39:19+0000,114.5243,Shih Tzu,,TRUE,FALSE,TRUE,Lubbock,TX,79407
72,49701309,TX2287,https://www.petfinder.com/dog/ollie-49701309/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Large,Ollie,adoptable,2020-11-05T10:02:29+0000,2020-11-05T10:02:29+0000,115.2064,Labrador Retriever,,TRUE,FALSE,TRUE,Lubbock,TX,79404
73,49690834,TX2287,https://www.petfinder.com/dog/ringo-49690834/tx/lubbock/lubbock-animal-services-tx2287/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Ringo,adoptable,2020-11-04T10:00:36+0000,2020-11-04T10:00:36+0000,115.2064,Carolina Dog,Whippet,TRUE,FALSE,TRUE,Lubbock,TX,79404
74,49687863,TX1696,https://www.petfinder.com/dog/maximus-49687863/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Large,Maximus,adoptable,2020-11-03T23:49:38+0000,2020-11-03T23:49:38+0000,114.5243,Boxer,,FALSE,FALSE,FALSE,Lubbock,TX,79407
75,49686920,TX1696,https://www.petfinder.com/dog/stella-49686920/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,Stella,adoptable,2020-11-03T22:18:30+0000,2020-11-03T22:18:30+0000,114.5243,Australian Shepherd,,TRUE,FALSE,TRUE,Lubbock,TX,79407
